review_id,restaurant_name,cuisine_type,city,rating,delivery_time_mins,order_value_inr,review_text,sentiment_label
ZR-1532,Mainland China,South Indian,Bangalore,1,38,979.0,"Never using Zomato again, third bad experience in a row this month",Negative
ZR-1533,Chai Point,South Indian,Delhi,4,57,714.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-1534,The Beer Cafe,Mughlai,Chennai,5,32,273.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-1535,Dominos,Chinese,Bangalore,5,61,1054.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1536,Barbeque Nation,Italian,Bangalore,4,51,170.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1537,Social,Italian,Mumbai,5,62,737.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1538,Burger King,South Indian,Delhi,5,44,433.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1539,Wow Momo,Fast Food,Kolkata,5,26,1008.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-1540,Oven Story,Italian,Kolkata,5,67,299.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-1541,The Beer Cafe,Mughlai,Kolkata,5,72,1186.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1542,Oven Story,Mughlai,Mumbai,3,20,889.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-1543,KFC,South Indian,Bangalore,1,33,658.0,"Never using Zomato again, third bad experience in a row this month",Negative
ZR-1544,Fasoos,Continental,Delhi,4,44,833.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1545,The Beer Cafe,North Indian,Delhi,4,26,1145.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1546,Dominos,Fast Food,Chennai,1,23,1059.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-1547,Barbeque Nation,Continental,Delhi,1,43,394.0,Food arrived completely cold and one item was missing from the order,Negative
ZR-1548,Subway,Fast Food,Jaipur,2,29,764.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-1549,Fasoos,South Indian,Chennai,1,58,141.0,"Never using Zomato again, third bad experience in a row this month",Negative
ZR-1550,Chai Point,Biryani,Delhi,4,57,594.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1551,Mandarin Oak,Fast Food,Chennai,5,72,576.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-1552,Pizza Hut,Italian,Chennai,1,25,1006.0,Food arrived completely cold and one item was missing from the order,Negative
ZR-1553,Dominos,North Indian,Bangalore,4,36,324.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1554,Fasoos,South Indian,Pune,5,56,959.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1555,Pizza Hut,Mughlai,Bangalore,4,69,357.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1556,Wow Momo,Fast Food,Jaipur,5,53,758.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1557,Pizza Hut,Fast Food,Hyderabad,3,63,720.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-1558,The Beer Cafe,Continental,Delhi,2,46,1004.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-1559,Dominos,Italian,Pune,5,67,666.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1560,Box8,Continental,Kolkata,3,53,499.0,Acceptable quality but overpriced compared to similar options nearby,Neutral
ZR-1561,Chai Point,Mughlai,Delhi,4,17,287.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-1562,Burger King,Continental,Kolkata,2,93,750.0,Charged extra on bill compared to what was shown on the menu,Negative
ZR-1563,Social,Mughlai,Kolkata,4,52,653.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1564,The Beer Cafe,Chinese,Delhi,4,22,383.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1565,The Beer Cafe,Chinese,Jaipur,2,61,646.0,"Wrong order delivered, called customer care but got no response",Negative
ZR-1566,Social,Mughlai,Hyderabad,1,59,700.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-1567,Paradise Biryani,South Indian,Pune,4,81,1063.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-1568,Fasoos,Biryani,Pune,4,91,207.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1569,Dominos,Biryani,Pune,5,85,129.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-1570,Oven Story,Chinese,Mumbai,2,38,668.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-1571,Chai Point,Biryani,Chennai,4,24,1139.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1572,Rebel Foods,North Indian,Jaipur,5,70,586.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1573,Social,Continental,Mumbai,5,74,218.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1574,Subway,Fast Food,Jaipur,4,55,266.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1575,The Beer Cafe,Chinese,Delhi,1,20,846.0,"Burger patty was raw in the middle, completely unacceptable hygiene",Negative
ZR-1576,Oven Story,Mughlai,Jaipur,5,32,1119.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-1577,Wow Momo,Continental,Kolkata,1,42,166.0,"Delivery bag seal was broken, clearly tampered with, very unsafe",Negative
ZR-1578,Burger King,Mughlai,Mumbai,1,71,142.0,"Waited 2 hours for delivery, food was cold and looked nothing like photo",Negative
ZR-1579,Saravana Bhavan,North Indian,Delhi,3,46,628.0,"Got what I ordered, no issues with delivery, food was just okay",Neutral
ZR-1580,Mainland China,South Indian,Chennai,4,82,278.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-1581,Social,Italian,Mumbai,1,81,1164.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Negative
ZR-1582,Behrouz Biryani,Chinese,Bangalore,4,38,433.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-1583,Box8,Mughlai,Hyderabad,4,27,270.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1584,Social,North Indian,Kolkata,1,80,738.0,"Sweet was so stale it had gone hard, packaging date was fake",Negative
ZR-1585,Behrouz Biryani,Continental,Delhi,1,61,1113.0,Food arrived completely cold and one item was missing from the order,Negative
ZR-1586,Rebel Foods,South Indian,Chennai,1,69,956.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-1587,Mandarin Oak,Chinese,Chennai,5,67,850.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1588,Haldirams,Biryani,Delhi,5,59,332.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1589,Behrouz Biryani,Chinese,Pune,4,65,908.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1590,Oven Story,Fast Food,Bangalore,4,70,975.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Neutral
ZR-1591,Rebel Foods,Continental,Chennai,3,69,385.0,"Food arrived on time, taste was standard, nothing memorable about it",Neutral
ZR-1592,The Beer Cafe,Mughlai,Hyderabad,5,47,1013.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-1593,Fasoos,Biryani,Bangalore,5,63,1152.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1594,Social,South Indian,Kolkata,5,54,694.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1595,Burger King,North Indian,Hyderabad,4,68,146.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1596,Mainland China,Italian,Bangalore,4,49,524.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1597,Barbeque Nation,Continental,Chennai,2,69,1143.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-1598,Dominos,Chinese,Hyderabad,5,39,538.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-1599,Mainland China,Continental,Hyderabad,3,78,899.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-1600,Behrouz Biryani,Chinese,Chennai,5,44,1131.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Neutral
ZR-1601,Paradise Biryani,Biryani,Jaipur,3,93,261.0,"Food was okay, nothing special but edible and delivery was on time",Neutral
ZR-1602,Chai Point,Fast Food,Kolkata,4,37,433.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1603,Mandarin Oak,North Indian,Chennai,3,61,108.0,Packaging was good but taste did not match the ratings shown online,Neutral
ZR-1604,Box8,Biryani,Bangalore,3,64,129.0,Portion size was small for the price but taste was satisfactory,Neutral
ZR-1605,Haldirams,Biryani,Delhi,5,23,914.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1606,Burger King,Fast Food,Pune,4,35,903.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1607,KFC,Italian,Chennai,4,91,573.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1608,Oven Story,North Indian,Pune,3,31,857.0,"Neither good nor bad, just a regular meal without any wow factor",Neutral
ZR-1609,Behrouz Biryani,North Indian,Jaipur,2,72,87.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-1610,Mainland China,Continental,Jaipur,4,52,182.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1611,Barbeque Nation,North Indian,Bangalore,3,80,1134.0,"Average taste, expected better for the price but portion size was fine",Neutral
ZR-1612,Subway,Fast Food,Kolkata,2,38,115.0,"Noodles were clumped together in one solid block, clearly overcooked",Negative
ZR-1613,Barbeque Nation,South Indian,Mumbai,5,49,1084.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1614,Wow Momo,North Indian,Jaipur,2,59,634.0,"Spice level was nothing like what was mentioned, food was tasteless",Negative
ZR-1615,Box8,Italian,Pune,2,30,749.0,"Delivery bag seal was broken, clearly tampered with, very unsafe",Neutral
ZR-1616,Social,Italian,Hyderabad,5,39,920.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1617,Chai Point,North Indian,Hyderabad,5,15,447.0,"Momos were steaming hot and chutney was perfect, great combo",Neutral
ZR-1618,Mandarin Oak,Mughlai,Chennai,2,94,302.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-1619,Saravana Bhavan,South Indian,Delhi,3,48,568.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-1620,Saravana Bhavan,Biryani,Delhi,4,35,558.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-1621,Behrouz Biryani,Italian,Chennai,4,62,279.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1622,Behrouz Biryani,Mughlai,Chennai,5,24,660.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1623,Haldirams,Fast Food,Mumbai,2,74,96.0,"Dal was watery with no taste, roti was hard as a rock",Negative
ZR-1624,The Beer Cafe,South Indian,Chennai,3,29,514.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-1625,Fasoos,Italian,Mumbai,5,23,409.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1626,Behrouz Biryani,Fast Food,Jaipur,3,29,252.0,Taste was okay but a bit too salty for my preference,Neutral
ZR-1627,Wow Momo,North Indian,Bangalore,5,19,712.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1628,Chai Point,Italian,Bangalore,5,16,994.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1629,Behrouz Biryani,South Indian,Bangalore,1,88,313.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-1630,Burger King,Fast Food,Mumbai,2,81,135.0,"Burger patty was raw in the middle, completely unacceptable hygiene",Negative
ZR-1631,Fasoos,Fast Food,Hyderabad,3,23,234.0,Delivery was prompt but food quality was just average honestly,Neutral
ZR-1632,Paradise Biryani,South Indian,Hyderabad,1,56,1042.0,"Order marked delivered but never received, refund process is horrible",Negative
ZR-1633,Saravana Bhavan,Mughlai,Bangalore,4,26,479.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1634,Subway,North Indian,Mumbai,5,87,931.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1635,Fasoos,Chinese,Bangalore,3,70,1124.0,"Neither good nor bad, just a regular meal without any wow factor",Neutral
ZR-1636,Rebel Foods,South Indian,Kolkata,4,78,803.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Negative
ZR-1637,Subway,Continental,Chennai,5,92,499.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1638,Paradise Biryani,Italian,Kolkata,5,45,1162.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1639,Barbeque Nation,Continental,Jaipur,4,16,1161.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1640,Behrouz Biryani,Fast Food,Bangalore,4,84,491.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1641,Rebel Foods,South Indian,Hyderabad,2,89,803.0,Charged extra on bill compared to what was shown on the menu,Negative
ZR-1642,Saravana Bhavan,Italian,Bangalore,5,73,88.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1643,Haldirams,Fast Food,Chennai,4,76,957.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-1644,Wow Momo,Chinese,Jaipur,5,82,970.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1645,Pizza Hut,Chinese,Mumbai,3,49,1028.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-1646,Saravana Bhavan,Biryani,Pune,2,21,109.0,"App showed 30 mins but took 2 hours, no update or apology given",Negative
ZR-1647,Pizza Hut,Mughlai,Delhi,5,30,625.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1648,The Beer Cafe,North Indian,Pune,1,86,172.0,"Complained about missing item, support just closed the ticket without resolving",Negative
ZR-1649,Wow Momo,North Indian,Delhi,4,56,691.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1650,Dominos,Continental,Mumbai,5,21,1040.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-1651,KFC,South Indian,Hyderabad,5,39,1101.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1652,Saravana Bhavan,Fast Food,Jaipur,1,20,844.0,"Quantity was extremely less for the price, felt cheated completely",Negative
ZR-1653,KFC,Continental,Chennai,3,60,803.0,Packaging was good but taste did not match the ratings shown online,Neutral
ZR-1654,Wow Momo,Mughlai,Mumbai,4,42,979.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1655,Paradise Biryani,Mughlai,Hyderabad,5,92,579.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1656,Chai Point,Continental,Pune,1,68,822.0,"Quantity was extremely less for the price, felt cheated completely",Negative
ZR-1657,Behrouz Biryani,Fast Food,Mumbai,5,86,1056.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1658,Pizza Hut,Chinese,Bangalore,3,73,980.0,"Average taste, expected better for the price but portion size was fine",Neutral
ZR-1659,Behrouz Biryani,North Indian,Pune,5,43,911.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1660,Burger King,Italian,Delhi,5,82,780.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1661,Chai Point,Chinese,Hyderabad,4,21,884.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1662,Behrouz Biryani,South Indian,Chennai,4,85,509.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1663,Chai Point,Fast Food,Bangalore,2,89,838.0,"Noodles were clumped together in one solid block, clearly overcooked",Negative
ZR-1664,Mandarin Oak,Fast Food,Pune,4,77,887.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1665,Rebel Foods,South Indian,Kolkata,4,62,1008.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-1666,Chai Point,Italian,Delhi,5,61,198.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-1667,Paradise Biryani,Fast Food,Pune,5,77,870.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1668,Paradise Biryani,North Indian,Hyderabad,5,31,421.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1669,KFC,Chinese,Chennai,2,64,423.0,"App showed 30 mins but took 2 hours, no update or apology given",Negative
ZR-1670,Chai Point,Mughlai,Delhi,3,93,1157.0,Delivery was prompt but food quality was just average honestly,Neutral
ZR-1671,Mandarin Oak,South Indian,Jaipur,5,50,341.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1672,The Beer Cafe,Mughlai,Pune,5,76,1135.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-1673,Social,Mughlai,Pune,3,75,236.0,Acceptable quality but overpriced compared to similar options nearby,Neutral
ZR-1674,Chai Point,North Indian,Kolkata,1,27,1173.0,"Burger patty was raw in the middle, completely unacceptable hygiene",Negative
ZR-1675,Subway,Italian,Jaipur,3,92,465.0,Delivery was prompt but food quality was just average honestly,Neutral
ZR-1676,Dominos,Chinese,Kolkata,4,85,1066.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1677,Pizza Hut,South Indian,Delhi,4,39,235.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1678,Barbeque Nation,North Indian,Hyderabad,5,68,611.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1679,Barbeque Nation,Mughlai,Kolkata,4,70,674.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-1680,Burger King,Fast Food,Jaipur,4,75,959.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1681,Box8,Biryani,Hyderabad,2,30,1036.0,"Waited 2 hours for delivery, food was cold and looked nothing like photo",Neutral
ZR-1682,Burger King,South Indian,Chennai,5,57,593.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-1683,Dominos,South Indian,Bangalore,3,16,1123.0,"Tried their special dish, was not as good as described but passable",Neutral
ZR-1684,KFC,Italian,Pune,5,20,429.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-1685,Paradise Biryani,Italian,Chennai,5,83,1111.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1686,Pizza Hut,North Indian,Chennai,3,51,309.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-1687,Saravana Bhavan,Continental,Kolkata,4,71,198.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1688,Subway,Chinese,Jaipur,4,78,395.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1689,Wow Momo,Mughlai,Hyderabad,5,43,215.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1690,KFC,Mughlai,Jaipur,1,32,890.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-1691,Haldirams,Continental,Hyderabad,3,15,213.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-1692,Oven Story,Fast Food,Mumbai,4,41,500.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1693,Social,North Indian,Chennai,4,42,343.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1694,Haldirams,Italian,Pune,5,74,1194.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1695,KFC,Biryani,Kolkata,3,70,780.0,"Food arrived on time, taste was standard, nothing memorable about it",Neutral
ZR-1696,KFC,Chinese,Delhi,1,68,462.0,"App showed 30 mins but took 2 hours, no update or apology given",Positive
ZR-1697,Chai Point,Continental,Kolkata,4,53,993.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1698,Social,Italian,Kolkata,5,32,1050.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1699,Box8,Biryani,Jaipur,1,72,122.0,"Packaging was broken, gravy spilled all over the bag, total mess",Negative
ZR-1700,Paradise Biryani,North Indian,Delhi,5,32,1185.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1701,Pizza Hut,Continental,Bangalore,5,79,1073.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1702,Fasoos,Mughlai,Bangalore,4,43,871.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1703,Haldirams,Fast Food,Delhi,3,61,532.0,"Neither good nor bad, just a regular meal without any wow factor",Neutral
ZR-1704,Mainland China,Chinese,Bangalore,3,65,100.0,"Food arrived on time, taste was standard, nothing memorable about it",Neutral
ZR-1705,Chai Point,Continental,Bangalore,5,41,81.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1706,Social,Continental,Chennai,3,38,682.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-1707,The Beer Cafe,Italian,Chennai,2,77,149.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-1708,Behrouz Biryani,Italian,Chennai,3,76,502.0,Portion size was small for the price but taste was satisfactory,Neutral
ZR-1709,The Beer Cafe,Italian,Kolkata,5,43,906.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-1710,Barbeque Nation,Mughlai,Jaipur,4,79,1148.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1711,Dominos,Mughlai,Chennai,1,31,432.0,"App showed 30 mins but took 2 hours, no update or apology given",Positive
ZR-1712,Paradise Biryani,Continental,Chennai,5,93,957.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1713,Barbeque Nation,Continental,Delhi,2,70,398.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-1714,Subway,South Indian,Delhi,3,49,932.0,"Food arrived on time, taste was standard, nothing memorable about it",Neutral
ZR-1715,Burger King,Chinese,Hyderabad,1,84,167.0,"Received completely different restaurant food, mix up ruined our dinner",Negative
ZR-1716,Social,Italian,Bangalore,5,35,1043.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-1717,Box8,Fast Food,Bangalore,2,75,621.0,"Dal was watery with no taste, roti was hard as a rock",Negative
ZR-1718,Barbeque Nation,Continental,Pune,2,79,1017.0,"Never using Zomato again, third bad experience in a row this month",Negative
ZR-1719,Behrouz Biryani,Mughlai,Mumbai,4,31,998.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1720,KFC,Continental,Jaipur,5,58,759.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-1721,Fasoos,Continental,Hyderabad,4,48,502.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1722,Barbeque Nation,Fast Food,Delhi,4,92,579.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1723,Barbeque Nation,Italian,Bangalore,4,16,268.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1724,Mandarin Oak,Chinese,Chennai,3,26,972.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-1725,Rebel Foods,Biryani,Delhi,5,15,254.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1726,Behrouz Biryani,South Indian,Delhi,4,84,968.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1727,Mandarin Oak,Fast Food,Jaipur,3,37,1145.0,"Got what I ordered, no issues with delivery, food was just okay",Neutral
ZR-1728,Fasoos,Mughlai,Hyderabad,2,93,1148.0,"Quantity was extremely less for the price, felt cheated completely",Negative
ZR-1729,Pizza Hut,Continental,Bangalore,3,93,864.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-1730,Chai Point,Continental,Mumbai,5,71,871.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1731,Box8,Italian,Hyderabad,4,94,1179.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1732,Chai Point,Fast Food,Mumbai,4,92,616.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1733,Mandarin Oak,South Indian,Hyderabad,5,81,295.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1734,KFC,South Indian,Kolkata,2,55,675.0,"Delivery bag seal was broken, clearly tampered with, very unsafe",Negative
ZR-1735,Mainland China,Italian,Hyderabad,5,72,780.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1736,Chai Point,Italian,Bangalore,5,21,999.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1737,Subway,North Indian,Delhi,4,66,792.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1738,Barbeque Nation,Italian,Kolkata,3,85,1004.0,"Got what I ordered, no issues with delivery, food was just okay",Neutral
ZR-1739,Fasoos,Fast Food,Chennai,5,35,508.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1740,Paradise Biryani,Biryani,Kolkata,2,88,1164.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Negative
ZR-1741,Burger King,Chinese,Bangalore,5,65,800.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1742,KFC,Chinese,Kolkata,4,55,669.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1743,Box8,Mughlai,Pune,5,42,309.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1744,The Beer Cafe,Continental,Jaipur,4,72,282.0,"Fried rice was amazing, portions were huge and price was fair",Negative
ZR-1745,Behrouz Biryani,Italian,Mumbai,1,85,543.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-1746,Wow Momo,Biryani,Bangalore,2,74,108.0,"Complained about missing item, support just closed the ticket without resolving",Negative
ZR-1747,Fasoos,South Indian,Hyderabad,5,89,142.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1748,Oven Story,Italian,Chennai,4,57,178.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-1749,Paradise Biryani,Italian,Mumbai,2,54,312.0,"Waited 2 hours for delivery, food was cold and looked nothing like photo",Negative
ZR-1750,Burger King,Chinese,Pune,4,71,87.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1751,Pizza Hut,Continental,Mumbai,4,76,990.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1752,Wow Momo,Fast Food,Pune,3,31,261.0,Nothing to complain about but nothing to rave about either,Negative
ZR-1753,Paradise Biryani,Italian,Hyderabad,5,54,880.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1754,Barbeque Nation,Chinese,Pune,3,32,1071.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-1755,Fasoos,Italian,Bangalore,4,31,299.0,"Delivery executive was very courteous, food was well packed and tasty",Neutral
ZR-1756,Box8,Chinese,Hyderabad,2,59,447.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-1757,The Beer Cafe,Italian,Hyderabad,4,63,209.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1758,Mandarin Oak,Biryani,Jaipur,1,34,733.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Negative
ZR-1759,Paradise Biryani,Chinese,Kolkata,4,23,432.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
